product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_title,discount_amount_rupees
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,599.0,1999.0,70,4.4,4736,"Dyazo Height Adjusting Laptop Stand Or Laptop Ergonomic Stand Or Laptop Stands For Office Desk Improves Your Posture Scientifically Designed To Help You Balance You??re Sitting Posture Keeping Your Back Straight, Neck Relaxed And Wrists Natural Even After Long Work Hours|Multi-Angle Adjustable Design: The Aluminium Laptop Stand Or Metal Laptop Stand Or Foldable Laptop Stand Or Better Known As A Aluminum Laptop Stand Provides 6-Speed Adjustable Height, Adjust To Comfortable Operating Angle And Height Based On Your Actual Need. And The Ergonomic Design Makes For Easy Watching And Typing, Relieving Neck, Shoulder And Spinal Pain.|Compatibility: The Laptop & Tablet Stand Supports Most Devices From 10 - 15.6 Inches: Macbook, Thinkpad, Surface, Chromebook, Ipad Pro, Etc. Therefore Known As A 11.6 Inch Laptop Stand ,12 Inch Laptop Stand , 13.3 Inch Laptop Stand ,15 Inch Laptop Stans & 15.6 Inch Laptop Stand|Dyazo Travel Laptop Stand Or Laptop Stand Metal Is A Laptop Foldable Stand Which You Can Fold And Carry Easly In Your Backpack Or Briefcase You Can Use It To Change Angle Of Your Laptop Therefore Use It As Laptop Incline Stand Or Laptop Height Stand|Laptop stand fully foldable, light weight at 260gm only and extremely handy to carry in your office bag [Increases laptop life]-keeps your laptop cooler so the battery life and internal components life also improves|EXQUISITE WORKMANSHIP: Machined from anodized aluminum alloy, with sand blasted and brushed processes. With Non-slip silicone mat, avoid from risking of any scratches to your devices and stable placement makes it the best laptop stand available in the market|One year warranty","AGQNPJPVAIIWZMD7X5LKPA7WMQDQ,AGPJ54XLGYPWACFVEJ2KWYJYREZQ,AFJFRA7ICAY5EGWEPVUYVN5F4F6Q,AFCINWNSTFJ34CLKQUKDBPPT76RA,AHTNFP2NA52A4C2BE5WK6PFOCSIQ,AHNEADEWNAYISDYQMQWYLB5DC46A,AHPK4TPPZPW5SZTVGVTF2AR33XSQ,AGERE7VCY2MX4KDYA2UECKHFYG5A","Sharon Murmoo,Kuldeep Sadhu,Harshavardhan B Bhojakar,Jayakrishnan U,Aparna,VT,NAUTICAL,SAGAR","Price wise the best in Category,Laptop is not sitting properly on the stand.,Product Quality,A good product.,Awesome product,Not that good for heavy 17 inches laptops,Good product can be better,Value for money and compact",1400.0
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with?ÿ Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5599.0,7350.0,24,4.4,73005,"Automatic backup - Easy to use|Password protection + 256-bit AES hardware encryption. Windows 10 or Windows 8.1, Chrome OS, Requires reformatting for other operating systems|Western Digital Discovery software for Western Digital backup, password protection and drive management. Shock Resistant : No|Superspeed USB 3.0 port; USB 2.0 compatible|3-Year manufacturer's limited warranty|Country of Origin: Thailand","AHVPFHNEPCJFLAXKD5IGQRRBHMWA,AE7N4FEGNJFTRCFIDRMGOBDVTOKA,AF6FIGYER3CY6DBUHEUCV7C6WNMQ,AF7IXQKBUL6NEIQG4R53LMJJUGXQ,AFKAKXB7ROJUPGDQFMMREJPHKRGQ,AFZEG6L4GPWPLCNRA727ERKMBPBA,AFJZ3VZZ6FQUGCAV2NYXFS44TAMA,AGQ33PJLVCO67H7X7FFQPI3WIXWQ","Dr. Mujtaba Ashraf,Gurukiran Maratha,Abhishek More,Neeraj Vishwakarma,Azarudeen,Kishan Patel,moulesh,Jamesbond","Good enough for now.. Could be better..,Amzon better then Flipcart & Others,Compact and Reliable 2TB External HDD: A Must-Have for Storing and Backing Up Your Data,??????One of the best available mechanical external hard disks,Nice,Woth Money,Good product,Heating problem",1751.0
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,1990.0,2595.0,23,4.3,20398,"Crisp HD 720p/30 fps video calls with diagonal 55?ø field of view and auto light correction. Compatible with popular platforms including Skype and Zoom.|The built-in noise-reducing mic makes sure your voice comes across clearly up to 1.5 meters away, even if you??re in busy surroundings.|C270??s RightLight 2 feature adjusts to lighting conditions, producing brighter, contrasted images to help you look good in all your conference calls.|The adjustable universal clip lets you attach the camera securely to your screen or laptop, or fold the clip and set the webcam on a shelf. You??re always ready for your next video call.|Ideal for laptop or tablet: Compatible with Windows 10 or later, Windows 8, Windows 7, Mac OS 10.10 or later, and Chrome OS via the USB port","AECYNJOWTBY3PX3PXUDDWBLIOPSA,AEPARPN2RVNADVDOWX5E43NSRLBQ,AEUSMIS4UMLQRJF7OOIJ6KTVQYDA,AFESZUVJABZQU6FJXCLTVXNWXDZQ,AH6T7UQ53KSUT77BDESOKVK3KCUA,AGLC3O6OCQK6CXGYLFWPEWDEZXKQ,AFRFNC6ASQGGZVH3NLZE6KT3MR5Q,AEMVIKFENPWUSU4YOQKPSDR2MLPQ","Ariz Siddique,RAMKESH SHARMA,Mang singh,Vijay Gharpure,Manish Singh Chouhan,Rohan chavan,Abhay Satyarthi,Jayakrishna Shenoy","Amazing Product!,Good product at in this range.,Thik thak photo aa jata hai.,Good product,Review,Nice hd webcam,Not all of Logitech's products are excellent.,Decent buy for the price.",605.0
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),Computers&Accessories|Accessories&Peripherals|USBHubs,499.0,799.0,38,4.3,2125,"4-in-1 USB Hub, 1 3.0 USB-A port, and 3 2.0 USB-A ports make it easier to connect different devices at the same time.|With 4 USB-A ports, Mport 31 makes multitasking easy and gives you added comfort while working.|USB 3.0 port gives you high-speed connectivity with up to 5Gbps data transfer speed.|USB-A port for compatibility with multiple devices. Connect keyboard, mouse and other devices to facilitate working.|Portronics Mport 31 comes with a 1-year manufacturer??s warranty.","AECNNZVKQPR25O2GJGFWLHBH367Q,AF56FEP276BYOI3GE7GYBD2GONQQ,AHN5GS7H5SE5ZCFJH4KQOWDUKARQ,AFDIF43EHQD67SR2HWPO3W6B7FDA,AFUVPBEMV5BKKLHXC35CUJ45FV6Q,AGWTCY3ED5Q52QJACMXUFJ32UUGA,AE2IJXBP54QRMOS6COSQSEWEJ6TA,AGGC7EXQIXQQET64Y4ZRMOZBK46Q","Aniket Raj,SA,Anonymous,Gaurav,Amit Agarwal,RM,SUNIL A.,Chittaranjan Padave","Nice product,It works!,Indoor device, not for field use!,Does the job,Value for money product.,Good product,Till now...Using since 7 days..It's good,Useful USB multiplier",300.0
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.0,999.0,55,4.3,11330,"Innovative Design: This Laptop Case is made of soft puffy fabric inside which protect your device from scratches and also has 3D foam cushion around which insure 360 ?? protection to your laptop.|Slim Profile: The slim design of Laptop sleeve allows men, women, girl, boy, college student you to use as a standalone case.|Carry only the essentials or place in your bag for added protection and computer is safe, easy to access, and glide smoothly.|Laptop Sleeve Case Cover is made of 4 layer protective material like High elastic canvas fabric,water-resistance neoprene,Impact-resistance neoprene,soft fluffy fabric.|COMPATIBLE for all the major brands of 15.6-Inches Laptops","AHAZZ6OGFULNRHTS2SR7HAH223NA,AHNCXTHT7W36ICJ75NEKWWA2AK5A,AFMD4SE25XE75YQ5PNLPNHC7NGPQ,AH3DPG47VN4IXIXJOLBB4IYDHCSQ,AGQGCM2UQZEIKDZL6CHD5CMSWKRQ,AGUUT3CETO52AO4E5ZCNGSFGLEFQ,AHBXADPUQXAIJI5XTHUKDWD3OQLA,AGEFHKQ5LOZMS63V47JBZPDDQI5A","Kalpesh Panchal,Raviranjan Kumar,karthik chokkalingam,Maryam,Amazon Customer,Ameya,SOLANKI LAKHMANBHAI NAJABHAI,Pinaki","Decent Prodyuct,Normal,Good product,Great product,Good product,perfect,Built quality of product is excellent,Excellent",550.0
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,999.0,1999.0,50,4.2,27441,"The notebook cooler has a unique design and adjustable tilting, so it can truly suit your needs.|There is a hinged flap that you can flip up to keep the laptop from sliding down towards you.|Zinq Cool Slate has 5 fans, the four outer large fans and then the center wind fan|Can also be used as a laptop stand for the correct angle of viewing","AEKJYGHV46KB5CVLQS54Y77VRNDA,AGDONPW67V5WB44YKDWUNIOUCVOQ,AH2G773PSDMH6YDWZTQV46JBDUQA,AGH6Q37L7DIEWBSU3EIR5G2M2IYQ,AFOJCT5TZP6RXPWS6JH3AA6XLGFQ,AH5MGTEZZ3XQQ2VDXWYOWDBBOAOQ,AECQAMC4JK52F4BZZJ23CKZEWXNQ,AFMLNZDRKLSCQYTW64DIOGHX4ZXA","Abraham M.,Varun,Sandeep J,B HYNDAVI,Charan Teja,Bhuvanesh Sekar,Jubin kakati,Placeholder","Good for cooling,Not good for gaming,quality n performance,Good product,Nice performance,ABOVE AVERAGE,Good at this price (999),Works fine",1000.0
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,69.0,299.0,77,4.3,255,"Protect Privacy Security: Focusing on network security, now we can easily and effectively protect personal and family privacy security, just gently slide the slide and close the camera, you can stop the intrusion of hackers.|Ultra Thin And Durable: The new ultra-thin design, with a thickness of only 0.022 inches, is made of flexible ABS material and is not fragile. Will not affect the closing of the laptops and scratch the laptops.|Easy to install: Strong adhesive makes the cover not fall, keep the screen clean and free of stains during installation, tear off the adhesive tape on the back, align it with our camera, and press hard for 10 seconds to work.|Compatible with: Compatible for all Laptops, Standalone Web Camera, Desktop with Webcamera on Panel, PC, Smartphone, Tabs, Mobile Front camera of Phones etc.|What you get: 3 pack of Gizga Essentials black WebCam/ Web Camera slide covers.","AEKOR4KOSCMLNF7H2XKEERKJ4XRQ,AEMVIKFENPWUSU4YOQKPSDR2MLPQ,AHKONLROYYEFMPWU5WN7NC5VZIEQ,AE3Q5LLITMWIVXRKSDTAIBKUX67Q,AERW2VF2TNA3IAT752HDPH76RFXQ,AHYXOLBCMSIEDFBT2ZQZUWIT75UQ,AHSMRRBBAXRO4SUTY5CLNUTHR5BQ,AELVCVKV5L55NF25RIF5XOTZLBRQ","Jrs,Jayakrishna Shenoy,SNR,ank_bangalore,GSN,Debabrata Das,Shubham sable,Durgesh Rathore","Good,Decent purchase,Awesome product,Worth,Does exactly what it meant to do !!!,Good product,Good,Worth buying",230.0
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",899.0,1499.0,40,4.2,23174,"Designed with flair, the sleek design complements your favorite HP devices and fits comfortably anywhere|The 2.4GHz wireless connection reliably keeps you hooked up|With up to 16 months of life on a single AA battery, this mouse was designed to push the limits|Blue LED technology lets your mouse function on a wide range of surfaces, so you can work from almost anywhere|1200DPI optical sensor give you exceptional accuracy and incredible speed|Just pop in the battery, plug in the USB receiver and you??re good to go|The USB receiver fits conveniently inside the mouse, for effortless portability|Supports Windows Vista/7/8/10 and USB port available","AG6FYUMRVTFM4OWVDHQF4KDQXG3Q,AH2DKPO2N3KYSDBPUHBDHARSSX2A,AEVJPCOO6CKJVR6FZRQHFFDXQXHQ,AHWAN6UWMQFAMU7OUT4YA6BUEUDQ,AGBCACABUIMCCGTZLCVST6F57IPA,AHWONJ43Z6G6Z6BLCJGD7HHGIU4A,AGULGNC3BZBAM5CYV3RDAIQXN6LQ,AH5ZYVU5B5QHUAH4QDCDJ2NJCWFA","Ayan Chakraborty,Amazon Customer,DeepSea,Rahul Raj,Nitin Swarup,Arun Kumar Nayak,Khan Saab!,Amazon Customer","Could be better.,Nice for office use,Good,Nice but little small,Nice mouse for office work not for gaming.,Good,Performance i good...,sleek n smooth",600.0
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments|Microphones|Condenser,478.0,699.0,32,3.8,20218,"4-pole jack is compatible for laptop which has only one audio male jack (input/output), iPhone android Smartphone, PlayStation 4, this mini microphone is specially designed for smartphone, tablet, laptop, PS4 or Skype, WhatsApp, FaceTime talking, YouTube recording, Podcasting, webinar|The pin is thin enough to directly plug into your mobile 3.5mm headset jack even wearing a phone protector, High-quality and omnidirectional function, easy to use, Reception : High-quality Voice Technology|It picks up sound equally from all around the microphone, allowing for versatility when mounting and ensuring a high degree of user-friendly operation|With the help of 78 inches long cord, it makes the podcasting at a distance with your mobile much easier and easy clip on your tie or shirt collar for sound recording because of sturdy metal clip|An Extra 3-pin Adapter for DSLR: If you are going to use this mic with DSLR, camera or other device with 3-pin jack, please use this adapter.","AHQ4Q75NBEWOM4OWOXUZW7V247NQ,AEQCAMSZJTMNIKXAPXCKT5XLOWIA,AGCHPEKLU5ZFHDV7K3QYXNJQP6JA,AFFXN6T5QGDHRUO24P4PM56E7AAA,AGUPZJ4VI66F5L3GN2VT6QDZEAJQ,AFVIFCKLO7ADXYQAQ2T74HUJEBEA,AFRCL2UST67EVGUTDLV2JGI4OKUA,AFCCTAOXYH2XQNESLRQRH72G27ZQ","? ?ø82? ?? ???,Manish Rautela,Sai kiran,Dinesh S,Uttam,Shahrukh,ADITYA UBARHANDE,Deepak Kanwaliya","loud & clear,Avrage in budget range,Best for beginners,Good for price,Very nice mic in this price range,In budget,Product Good, Packaging damaged.,Gzzzbbbbb mic ????",221.0
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers&Accessories|Accessories&Peripherals|LaptopAccessories,1399.0,2490.0,44,4.3,11074,"The 18-in-1 multipurpose table 6-height quick adjustment Min- 54cm (21.25???) Max-73cm (28.75???) surely accommodate all age group. Quick and effortless 3 angles adjustment of top, no tool required to assemble or adjust height and angles","AE5JR5HPVSNYE3USXPC5DD5QZPEQ,AGTCKJGZ3Z6MWRYDZBR3BBJSFYZQ,AFFOKWDBWHTD73ESMLG5EHU6D64Q,AEBJF5IZ4I3DJKCO5DFA6UPGX3NA,AG7BFEWBPUBPVFTK47EIJDAYUBNQ,AG37JNOSIVJOXSZEPVVPPBFCS56Q,AHIF77XCTU4RPZQLTOMGSXQAJIQA,AFUHQIJJYON4KDALBU5NF4TOUAFQ","Parul Walkey,Kirthivasan,Ashok.,Deepika,kavan,Mohan,Saikumar,Hari C.","Not sturdy enough but good.,Product looks good for the price,Good One,Good quality in this range....,Budget buy,Good,2 problems i noticed,Incorrect steps order",1091.0
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,750.0,73,4.5,74976,"One 9.8-foot-long (3 meters) USB 2.0 A-Male to A-Female high-speed extension cable|Extends your USB connection to your computer by 9.8 feet; for use with printers, cameras, mice, keyboards and other USB computer peripherals|Constructed with corrosion-resistant, gold-plated connectors for optimal signal clarity and shielding to minimize interference|Features shielding that provides protection against noise from electromagnetic and radio-frequency signals, keeping your signal clear with less loss of bandwidth for higher performance|Typically, the Male A connector plugs into your computer and the Female A connects to the cable you need extended|1 year limited warranty","AGBX233C7B7D7YZEL7ZLFWMQKFDQ,AFKSU4D3IE4KNDBVVBEA3AHDD2YQ,AHJK4PVBRGDX4N5LYA4EKHULJOPQ,AFW6NV5N3FUXV3CNUACPSYC5AB3Q,AGOCMOZJWGI5VHFT2RZLTQFZLKPQ,AGX3GCRGFU4IHAJZRUP655EEGSQA,AEG5JOZOUBWEAZOGQQR6YDVPTL6A,AGUQYXAUPX5VOWYZTIWXMUIGVGCQ","Pravin Kumar,Maestrov,rag,Mukundha2good,Amazon_Shopper,Sonic,Pratap,Amazon Customer","Nice,good,Paisa vassol,Sturdy and long.,Good for the price and great quality.,Works as expected,Good,Good",551.0
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands,149.0,499.0,70,4.1,25607,"Double leg is made of high qualified at the bottom of the antiskid foam material, by using two width, can be flat on the table|Using high-quality environmental engineering plastic material, effective to reduce travel weight|Portable and folding universal stand for 7-10 inch Tablet PC|Joints using automatic spacing device, adjust the Angle is not adjust anywhere, can be directly which can adjust the Angle|Also can solve the problem of tablet can only be placed horizontally cannot be put vertical|This stand can unfold and stand up as trIpod to hold tablet PC at perfect typing angle and better angle of view and better watching effect effect|0","AHSVH7UVP3JM3CKGD7QPMP5ZXTNA,AHPQISIB2DAWTJO3NBJYFMEDERFQ,AHEVYUNLYXJXL5LUWGSH4XBESUJA,AEKJOTUYTW5GOZPGXAN7FOMQ6SUQ,AGYRWNDZCQ4RHAQ6YZIBCQDFMH7Q,AGEMPEOZMB2CNDKH3XBKWQ4NT6PA,AG37JNOSIVJOXSZEPVVPPBFCS56Q,AHHTWGSVW6ENNVUTEPAFHRLQJPFQ","Atul Modi,Akash gahlot,RAHUL RAMAN,Drashty N.,Dr. Gilbert Ignat,Soumitra Deb,Mohan,Mathivanan","Okay product in picture,Good for students,Nice product,Portability,Great product at this price,Just working,Nice,Good",350.0
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1799.0,4990.0,64,4.2,41226,"Experience the true immersive sound with a pumping driver delivering 10W of audio and connect to the music that you love|Its powerful 1800mAh battery offers a playback time of up to 7 hours. Impedance 4??, Sensitivity (dB) 89dB?ñ3DB, Frequency Response 2.4GHz-2.480GKHz. Memory Card Supported : Yes|Stone 650 is IPX5 rated offering protection against water and dust. Charging Time 3.5 hours|Its integrated controls allow for an easy user interface, ensuring that nothing stands between you and your favourite music|It offers dual connectivity via its Bluetooth v4.2 and AUX|1 year warranty from the date of purchase","AFOPJWBWQAT3U43C3O3HJE7MJJCQ,AEWBG5DA5BABI4GNKJHLAY3IOTPA,AE5BBOZWRMK46CA2IDKPBVIQIFAQ,AHZRZRBWNNDHG2KXXLPRZVBTHTUQ,AHVOFX6HOS5RQTDPP6UONVCRODLQ,AFURZKQOYCUW7VM4OARS72JDTB3A,AHKCSY3JWTOFWMOBQZX7KXDDMQFQ,AE74526CGYUJIWO3DRBFRBTN2I3Q","VSMS,karthik,Latheesh Reddy,Mayank g.,Sachin Kushwaha,Rahmatullah,brahmas_bull,annaladasu jeevanababu","Sound Quality : Boat Stone 650 vs Nakamichi Speck vs Boat Stone 200,It's just a speaker with less sound,Okay to buy,Sound is not much loud in maximum volume,Boat rocks always,Excellent ????,VFM PRODUCT BUT THERE'S MORE TO IT. READ ON!,Excellent sound quality, i like this speaker sooooooo much ????????????",3191.0
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement|Electrical|Adapters&Multi-Outlets,425.0,999.0,57,4.0,2581,"[SLOW CHARGING] Input: 100-240W / Output: 100-240W 6A MAX / Tear Off the Plastic Film From Surface Before Use|Dual USB Ports DC5V 1A 10W, Work with All Phones and Laptop Cameras,Indoor Use Only.|Accepts Plugs From More 150 Countries with USA/EU/UK/AU/CHINA/JAPAN Plugs,Equipped with Built-in Safety Shutters,Include 1x Universal Adapter / 1x Instruction in English and Chinese (Cable Not Included)|Different Input Plugs Tightly Connect into 1 Adapter, Equipped with Built-in Safety Shutters|This Charger Adapter Plug Converts the Power Outlet Only, It Does Not Convert Electrical Output Current and Voltage","AGNE5T4E7SEMJUDM4COI6JBNJQBQ,AES63PZGZP33ZVO55CCO2WYML7NQ,AHQYGDH4CNFRYRTPCENNJNJHULTQ,AEMDF6YAXYO7WQUIAFGEULA7NWWQ,AFDV4H4KLTJ55TV4USUXZQ3SM47A,AHHGXR7CKVXIJ2ZT7XLLXW4DK7DQ,AEBMBHYSJBU324NU4URUAU4RHB2A,AEYMLF2UAU4DY2LCCDIDPFEIAAAA","Ehsan Ul Haq,Abhishek rajput,Nishant Malik,ruhi a.,jasmitha,Sunil W.,B. Bibo,monyag","Material not worth,Stable for use,Overall product is good,Durable, travel friendly,Adapter,Useful product for international travellers,Doubtful for Durability and sturdiness,very good product",574.0
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics|HomeAudio|Speakers|OutdoorSpeakers,999.0,2490.0,60,4.1,18331,"Stone 180 comes equipped with 1.75"" Dynamic Drivers for powerful immersive sound|Its power packed 800mAh battery ensures extended indulgence in musical bliss with up to 10 hours of play time, Charging Time : 1.5 Hours|The speaker offers 5W of premium High Definition sound|Stone 180 supports instant wireless connectivity with latest Bluetooth v5.0|Connect two Stone 180??s and turn the scene right around with double the volume at the same clarity level, get the party started anywhere, anytime with the boAt Stone 180|It is IPX7 rated which offers protection against sweat and water.|It offers dual connectivity via Bluetooth & AUX.|1 year warranty from the date of purchase","AEJYXUANEWSM2G7VHRZDANCYLPYQ,AGGUTNEUBYL4DWFU3VO3SR64QPKQ,AHFDICPWOMD7PR4EWYPOT5JZTX3Q,AFUTBH6P5GKM7JEHII7LKYB3XKDQ,AGNHQQDJF2WSXFFIAY5RS22DBECA,AH26TJQO7WSE7QTSY7DWLILS4QSQ,AH6F53CHVVYPMBUDQWTG3LJZVCCA,AEF6JSVY55DHBPROF6AK72DB43ZQ","Meghana,Udit narayan gupta,R.sasikumr,Sweta Chopdar,Amazon Customer,Samisha Malik,Arhaan Khan,Pallab Das","Stone 180 is good as a portable speaker.,Good but not that much ok sound,Nice,Battery life,Poor battery life,Not have loud sound,Value for money...,Average",1491.0
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",378.0,999.0,62,4.1,1779,Easy Electronic Writing|Environment Friendly|Single-Tap Erase|Long Battery Life,"AGMR74PGVNG5IU7X25GJGDAT63TA,AFZHVPBS7NVVW2M7U4TXWIQBRKAQ,AHOARBR5RTZEZWDSDTRGIBNM7TJA,AH3PPZMEFKEJLVVCX3FZ264SEY4Q,AHAFEMDFYHJDWIR4CF4JD3HIA6ZA,AHOQRYDRLIO5O3MPE76LHWANC7EA,AFANGSCZERSUTYMODCZNYRH7NL4Q,AFBIER33V2UVWGHQNBRTHEVLIW6A","HIREN PARMAR,Yateesh Rajput,Bhubanananda senapati,Gaurav R.,Sumit Jain,Siddiq,Shreya Srivastava,Sharon M V","Average,Value for money product,Nice product,very nice product... screen should be little bit more bright,Product looks Good,Nice product, easy to use and perfect delivery,Overall nice,Good",621.0
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper,99.0,99.0,0,4.3,388,"Made at the renowned Fabriano paper mill in Italy.|Acid free paper.|Vibrant color pallette,Soft surface,80gsm.|Ideal for photocopies, laser and inkjet prints, fax, dividers, covers, collages, craft & punch craft; suitable in particular for office and schools, and all technical paper uses.","AG7MI6MZP3GMUTO65QNUR25VP7VA,AHBZCVGYU7BO7DCSNDWCXK5GQP2A,AECMWB3HNGTTXL2CN4FR6NFXD5GA,AEDRNOENRBIMTJ75EUOOTKRN7YOA,AE5GXCIX32PZKCLESSPQFXILAPNA,AHM3VIGOFAIX3B5LBTVFIH3JPL2A,AGN44TXNKAN6TOS4VEW5N347GCNA,AHZZISWHBQV4TL3MKOJTH22IUNIQ","kashif,sezhian,Dinesh K.,Jenifer,Harsh,suresh,Madhu,Amazon Customer","Good,Heads up,Good product,Bright in color  good product ?????¯,Nice dark colors...,black  and dark blue paper not supplied  as it should be also there making it 4x12,Quality is too good,Nice bright colour",0.0
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories|NetworkingDevices|Routers,1499.0,2999.0,50,4.5,8656,"Replaceable Batteries: No need to keep buying new UPS every year. Whenever backup drop's let us know. We will pick up the unit, replace it with a new battery, and ship it back within 48 hours. This will be done at Rs599 only.|Doorstep pickup warranty: For 1 year from the date of purchase, your Cuzor ups will be picked up, repaired, and shipped back free of cost. We know your time is important.|Please note if your power adapter is either 12V-0.5A or 12V-0.75A, Please do upgrade to 12V-1A adapter for better performance..|Is not compatible with NetLink, Syrotech, Alphion 100C, 1524, BDT-121 UT-STAR ONT4842W Routers","AF757N27JM5UZFJ3TS5FVGBYVMDA,AEMZHQJZLLZE7YLSPHME5ZJUOQ6A,AGTQADVKZIITNOSSU2VHYAEEZ7WQ,AG5QL2X7ZDWB3GK34SRUZTAXKO2Q,AFVEPSR3NXA6IPMGBTDRZNB6TY7Q,AFDLI3P4HU4RJGHXBV5X4UBM7ZLA,AGSYEEI6BBNNWJDYAHK22EYCPKQQ,AGNR2DWHR4DRJVRRUOZTUU4EY5RA","Subramanian M,krupasindhu,Amazon Customer,Arun,Siva sbs,Johny Depp,Abhishek Kumar Singh,Mr. G","Cute one,Received today and installed.Observing performance.,Provides 1-30 to 2 hours backup,Perfect modem and router UPS,Nice product with some drawbacks,Shandaar Jabardast Zindaabad,As expected,Excellent product for apartments with DG backup.",1500.0
